Post ID,Post Text,clean_text,sentiment,predicted_sentiment,emotion,is_relevant,severity,Likes,Replies
emma_wahyuni_/DZz3sAAmZZT,"Memang semua institusi efisiensi kak, dana dibatasi tp disuru ini itu sama pemerintah. Yg digembor2kan presiden cuma mbg sama kopdes.","memang semua institusi efisiensi kak, dana dibatasi tp disuru ini itu sama pemerintah. yg digembor2kan presiden cuma mbg sama kopdes.",negative,negative,frustration,True,low,0,0
djuliantikha/DZysvKdiPJn,"Membalas @irradiategracieux | @irradiategracieux | Kamu kira mengatasi stunting dg rakyat sebanyak itu, sepelosok itu cukup dg waktu sebulan setahun ?? | situ ga punya anak ya kok kayanya ga paham banget masalah gizi dan pertumbuhan. Coba di cek juga pelosok lain yg penyebaran MBG nya sudah efektif.","membalas | | kamu kira mengatasi stunting dg rakyat sebanyak itu, sepelosok itu cukup dg waktu sebulan setahun ?? | situ ga punya anak ya kok kayanya ga paham banget masalah gizi dan pertumbuhan. coba di cek juga pelosok lain yg penyebaran mbg nya sudah efektif.",negative,negative,frustration,True,medium,0,1
datuq_k/DZym8mJkjrz,"Jika politik sudah jd panglima... Semua proses pemerintahan pasti hancur""an.. Krn target MBG mengumpulkan dana utk Pemilu 2029..sederhana sebenarnya","jika politik sudah jd panglima... semua proses pemerintahan pasti hancur""an.. krn target mbg mengumpulkan dana utk pemilu 2029..sederhana sebenarnya",negative,negative,anger,True,medium,0,0
gol_iath7/DZzQOmZj-F8,"Bisa dan g salah kritik MBG, pengelolaan, pengawasan harus terus diperbaiki dan itu wajib. Manfaatnya luar biasa Program Pemerintah MBG ini tapi memang banyak oknum yang berulah memanfaatkan program MBG untuk korupsi. Tahu ga uang MBG 900 M / hari larinya kemana ? Dan gimana pengaruhnya buat UMKM, petani dan pekerja di dapur SPPG...","bisa dan g salah kritik mbg, pengelolaan, pengawasan harus terus diperbaiki dan itu wajib. manfaatnya luar biasa program pemerintah mbg ini tapi memang banyak oknum yang berulah memanfaatkan program mbg untuk korupsi. tahu ga uang mbg 900 m / hari larinya kemana ? dan gimana pengaruhnya buat umkm, petani dan pekerja di dapur sppg...",mixed,positive,frustration,True,medium,4,1
iceamericano_13/DZy-EAVD4vk,"Iyaa semoga cepet dibenerin si sistemnya, soalnya bermanfaat banget buat anak-anak yang kurang mampu, dan mbg ini langsung tepat sasaran ke penerima manfaatnya","iyaa semoga cepet dibenerin si sistemnya, soalnya bermanfaat banget buat anak-anak yang kurang mampu, dan mbg ini langsung tepat sasaran ke penerima manfaatnya",positive,positive,trust,True,none,1,0
panggilajauus/DZzdtLMk_QI,MBG malam ini,mbg malam ini,neutral,positive,neutral,True,none,0,0
irradiategracieux/DZzQ3qik_At,Pelosok lain Sudah efektif🤣 kamu bilang?? Dudu dudu.. iyaa iyaa hiyaa deh yang paling sok teu tentang pelosok2 dan yang paling punya anak🤭 Yang efektif dari MBG nya bagian apa nya mbiak? Bagian korupsi nya ya😂 Kamu jujur bgd deh.. dengan blg MBG gak cukup sebulan setahun untuk mengatasi stunting.. tp cukup untuk menambah banyak angka stunting 😂😂🤣,pelosok lain sudah efektif🤣 kamu bilang?? dudu dudu.. iyaa iyaa hiyaa deh yang paling sok teu tentang pelosok2 dan yang paling punya anak🤭 yang efektif dari mbg nya bagian apa nya mbiak? bagian korupsi nya ya😂 kamu jujur bgd deh.. dengan blg mbg gak cukup sebulan setahun untuk mengatasi stunting.. tp cukup untuk menambah banyak angka stunting 😂😂🤣,negative,negative,frustration,True,high,0,0
butter67a88/DZzJzLWEU4d,"Pada demo minta MBG dibubarin , giliran ada yg jual dapur mbg rame bener komennya mau DM tanya tanya. Emg aneh sih sebagian rakyat indonesia ini 🫠","pada demo minta mbg dibubarin , giliran ada yg jual dapur mbg rame bener komennya mau dm tanya tanya. emg aneh sih sebagian rakyat indonesia ini 🫠",negative,mixed,frustration,True,medium,2,2
triofajark/DZzwsGjmQGT,"Yaa Rabb, demi keselamatan negara, nasib kesehatan dan pendidikan bangsa yang lebih baik, serta kematangan ekonomi...aku mohon bubarkan rezim MBG KDMP sebelum November 2026 🤲🏻","yaa rabb, demi keselamatan negara, nasib kesehatan dan pendidikan bangsa yang lebih baik, serta kematangan ekonomi...aku mohon bubarkan rezim mbg kdmp sebelum november 2026 🤲🏻",negative,negative,frustration,True,high,0,0
sir_ikhsen/DZy7JcogSht,Membalas @dedyirwan0504 | @dedyirwan0504 | Semua orang gak menikmati? Lo kira barang pokok diangkut pake kuda? Aelah malah ke MBG ternyata pasukan pembela MBG🤣 xixixi kebongkar dah Terjemahkan | Semua orang gak menikmati? Lo kira barang pokok diangkut pake kuda? Aelah malah ke MBG ternyata pasukan pembela MBG🤣 xixixi kebongkar dah,membalas | | semua orang gak menikmati? lo kira barang pokok diangkut pake kuda? aelah malah ke mbg ternyata pasukan pembela mbg🤣 xixixi kebongkar dah terjemahkan | semua orang gak menikmati? lo kira barang pokok diangkut pake kuda? aelah malah ke mbg ternyata pasukan pembela mbg🤣 xixixi kebongkar dah,negative,negative,sarcasm,True,low,0,1
prima_wisnu/DZ0DWd3FD48,"Yang dukung MBG GOBLOK PARAH! | Disaat issue menipisnya batu bara yang mengakibatkan pemadaman lampu, BI rate naik, pajak semakin mencengkik, apa- apa jadi mahal, malah ada yang demo pro MBG? Dude are you fucking joke?! Cicilan lu noh naik ege!! 🤡","yang dukung mbg goblok parah! | disaat issue menipisnya batu bara yang mengakibatkan pemadaman lampu, bi rate naik, pajak semakin mencengkik, apa- apa jadi mahal, malah ada yang demo pro mbg? dude are you fucking joke?! cicilan lu noh naik ege!! 🤡",negative,negative,anger,True,high,2400,44
dedyirwan0504/DZzEhV3jymU,Emang yang dibahas disini apa? Bukankah MBG? Anda bisa berfikir apa bukan sih?,emang yang dibahas disini apa? bukankah mbg? anda bisa berfikir apa bukan sih?,negative,negative,frustration,True,low,0,0
tonie.kuroki/DZzQ26CmS44,"Udah paling bener STOP MBG. Yang dukung sepertinya para pelaku usahanya aja. Tapi kalian beneran tega demi uang merusak anak lainnya. Karena dengan penghasilan kalian mungkkn kalian bisa memberikan selain MBG ke anak sendiri. Sudah rusak moral dan hati nurani para pengelola MBG. | basukiindra481 | Prabowo Subianto, semua orang Sorotan Publik sorotan . Penolakan Makanan dari MBG (Makanan Bergizi Gratis) oleh Seorang Guru di Salatiga","udah paling bener stop mbg. yang dukung sepertinya para pelaku usahanya aja. tapi kalian beneran tega demi uang merusak anak lainnya. karena dengan penghasilan kalian mungkkn kalian bisa memberikan selain mbg ke anak sendiri. sudah rusak moral dan hati nurani para pengelola mbg. | basukiindra481 | prabowo subianto, semua orang sorotan publik sorotan . penolakan makanan dari mbg (makanan bergizi gratis) oleh seorang guru di salatiga",negative,negative,anger,True,high,2700,221
nicolinova/DZz3r1bieDv,"Iya ngerti arah pembicaraan mau km bawa ke arah mana. Salahin perusahaan tambang, salahin harga listrik gak boleh naik. | Yang pasti jangan salahin MBG krn menyerap alokasi dana yg begitu besarnya. | Uda tau km mau bawa ke arah mana ini. Cairr berapa kau mbyakk hari ini?? | Wkwkwkwk, atau km salah satu yg punya SPPG ya? Pantes nyampah di sini...","iya ngerti arah pembicaraan mau km bawa ke arah mana. salahin perusahaan tambang, salahin harga listrik gak boleh naik. | yang pasti jangan salahin mbg krn menyerap alokasi dana yg begitu besarnya. | uda tau km mau bawa ke arah mana ini. cairr berapa kau mbyakk hari ini?? | wkwkwkwk, atau km salah satu yg punya sppg ya? pantes nyampah di sini...",negative,negative,frustration,True,medium,0,1
naniesapoethree/DZzLXADmORa,"Membalas @2312akunasli | @2312akunasli | aku busui dan anakku 8bulan jg dpt kak, tp baru sekali ku ambil .. riweh bgt, pagi2 lg repot2nya suruh ambil MBG..","membalas | | aku busui dan anakku 8bulan jg dpt kak, tp baru sekali ku ambil .. riweh bgt, pagi2 lg repot2nya suruh ambil mbg..",neutral,neutral,frustration,True,low,0,1
antotok97/DZzVh5uEfoF,Jangan lupa namanu kesebut oleh wakil ketua MBG selamat ya Bu ...,jangan lupa namanu kesebut oleh wakil ketua mbg selamat ya bu ...,positive,positive,joy,True,none,0,0
monggodipilih/DZzsLU2jy5x,Mrk jg pusing ngelola pajak yg capek2 dihimpun tp dihambur2 lg buat proyek bancakan. | Dirjen Pajak Ungkap Potensi Penerimaan Negara Hilang karena MBG share.google/qUZZz… | Dirjen Pajak Ungkap Potensi Penerimaan Negara Hilang karena MBG | share.google/qUZZz… | finance.detik.com,mrk jg pusing ngelola pajak yg capek2 dihimpun tp dihambur2 lg buat proyek bancakan. | dirjen pajak ungkap potensi penerimaan negara hilang karena mbg share.google/quzzz… | dirjen pajak ungkap potensi penerimaan negara hilang karena mbg | share.google/quzzz… | finance.detik.com,negative,negative,frustration,True,medium,0,0
hadimeidiyan/DZzam_2GZmP,"Membalas @rabiah_aladawiyah00 | @rabiah_aladawiyah00 | Korupsi-nya itu di lingkungan BGN, bukan di anggaran MBG di SPPG yang Rp15.000 per Porsi.","membalas | | korupsi-nya itu di lingkungan bgn, bukan di anggaran mbg di sppg yang rp15.000 per porsi.",neutral,neutral,neutral,True,low,0,2
rabiah_aladawiyah00/DZzdlcAj5Nc,"Bapak nonton sampe akhir ga pak? Disitu juga dijelaskan selain jadi ladang korupsi karena dapur dimonopoli pihak tertentu tujuan mbg yang sebelumnya digaungkan sama prabowo yaitu mencegah stunting itu ga tercapai padahal udah 1.5 tahun berjalan. Kenapa? Persentase stunting paling tinggi itu ada di papua, tapi disana cuma ada 13 sppg (cmiiw) sedangkan di pulau jawa dengan data stunting rendah tapi ada ribuan sppg","bapak nonton sampe akhir ga pak? disitu juga dijelaskan selain jadi ladang korupsi karena dapur dimonopoli pihak tertentu tujuan mbg yang sebelumnya digaungkan sama prabowo yaitu mencegah stunting itu ga tercapai padahal udah 1.5 tahun berjalan. kenapa? persentase stunting paling tinggi itu ada di papua, tapi disana cuma ada 13 sppg (cmiiw) sedangkan di pulau jawa dengan data stunting rendah tapi ada ribuan sppg",negative,negative,frustration,True,high,1,0
mbanana748/DZyuT7ygV7E,Membalas @savendaputri | @savendaputri | baHkan SMP SMA jg ga semua cair kok.. dan untuk MBG yg terbuang.. bukan sekedar anak ga maunmakan.. sering kali jg pihak SPPG ga mau tau dengan jadwal sekolah. sekolah pulang jam 10..br datang jam 11... atau sekolah daring krn ada acara MBG tetap ada.. akhirnya ga diambil.. termasuk jg makanan yg ga sesuai selera anak2.. pastinya dr guru sudah meembri pengertian.. bahkan ngasih opsi dibawa pulang.. tp klo anak ga mau.. mau bagaimana?,membalas | | bahkan smp sma jg ga semua cair kok.. dan untuk mbg yg terbuang.. bukan sekedar anak ga maunmakan.. sering kali jg pihak sppg ga mau tau dengan jadwal sekolah. sekolah pulang jam 10..br datang jam 11... atau sekolah daring krn ada acara mbg tetap ada.. akhirnya ga diambil.. termasuk jg makanan yg ga sesuai selera anak2.. pastinya dr guru sudah meembri pengertian.. bahkan ngasih opsi dibawa pulang.. tp klo anak ga mau.. mau bagaimana?,mixed,mixed,frustration,True,medium,0,2
2312akunasli/DZz3rAmn6sx,Pas kapan ada yg bikin utas lagi boboin bayinya pagi2 masih nen ditelpon suruh ambil mbg. Sungguh repot sekali.,pas kapan ada yg bikin utas lagi boboin bayinya pagi2 masih nen ditelpon suruh ambil mbg. sungguh repot sekali.,negative,negative,frustration,True,medium,0,0
myamtopm/DZz2VMYk7NV,"Membalas @amirah_hanif | @amirah_hanif | Nambahin kakkk, ini murid-murid saya di Distrik Sesnuk Papua☺️","membalas | | nambahin kakkk, ini murid-murid saya di distrik sesnuk papua☺️",positive,neutral,joy,True,none,48,2
alhafizhsuhe/DZzFkorHbIW,"Alhamdulillah Ratusan Juta Rakyat Indonesia Juga Terselamatkan Dari Korupsi Terstruktur, Begitu Jugak Dengan Gizi Yang Busuk... #StopMBG #MBG #Viral #FYP","alhamdulillah ratusan juta rakyat indonesia juga terselamatkan dari korupsi terstruktur, begitu jugak dengan gizi yang busuk... stopmbg mbg viral fyp",negative,negative,anger,True,high,0,0
jempolsemoet/DZzdfGwkaW_,Jeruk MBG kak,jeruk mbg kak,positive,positive,joy,True,none,2,1
alang_sanjaya/DZy9vV6gVMl,"Membalas @vanisa_1310 | @vanisa_1310 | Jemuran ilang juga karna MBG , kucing ilang juga salah MBG, motor ilang juga salah MBG 😭","membalas | | jemuran ilang juga karna mbg , kucing ilang juga salah mbg, motor ilang juga salah mbg 😭",negative,positive,frustration,True,low,0,2
vanisa_1310/DZy-DVHE0mV,"Kak tau nggak kalau banyak pasien PBI banyak yang gak bisa berobat karena haknya dicabut karena efisiensi? Tau nggak kalau BMKG sekarang alat2nya kurang bagus karena biaya pemeliharaan berkurang karena efisiensi untuk MBG ? Kak tau gak banyak sekolah yang repot bahkan jalan2 kurang layak karena dananya banyak terserap ke MBG ? Belum lagi dana daerah yang dipangkas untuk pembangunan kopdes ? Minimal yah kak, jangan kemakan buzzer terus. Dipikirin buat anak cucu nanti.","kak tau nggak kalau banyak pasien pbi banyak yang gak bisa berobat karena haknya dicabut karena efisiensi? tau nggak kalau bmkg sekarang alat2nya kurang bagus karena biaya pemeliharaan berkurang karena efisiensi untuk mbg ? kak tau gak banyak sekolah yang repot bahkan jalan2 kurang layak karena dananya banyak terserap ke mbg ? belum lagi dana daerah yang dipangkas untuk pembangunan kopdes ? minimal yah kak, jangan kemakan buzzer terus. dipikirin buat anak cucu nanti.",negative,negative,frustration,True,high,2,2
ninja_r4nger/DZz3qdLILL1,Buka mata kalian lebar2 para koruptor mbg.,buka mata kalian lebar2 para koruptor mbg.,negative,negative,anger,True,high,0,1
kata_hati165/DZymMTqCUaM,"​Inilah Logika Rusak kebanyakan makan duit Mbg Dampaknya kalau kebijakan ugal-ugalan dipaksakan tanpa kajian intelektual dan FGD yang bener. Efisiensi cuma mitos, yang nyata cuma bagi-bagi kue anggaran! Dan bancakan korupsi terbukti kan ditunggu komentar nya buzzer Mbg disini🚩 ​#LogikaRusak | Ini Parah X Sound Musrid · Donny Fernanda","​inilah logika rusak kebanyakan makan duit mbg dampaknya kalau kebijakan ugal-ugalan dipaksakan tanpa kajian intelektual dan fgd yang bener. efisiensi cuma mitos, yang nyata cuma bagi-bagi kue anggaran! dan bancakan korupsi terbukti kan ditunggu komentar nya buzzer mbg disini🚩 ​logikarusak | ini parah x sound musrid · donny fernanda",negative,negative,anger,True,high,18,19
afrizal.za.16/DZzsG67E4LL,Membalas @afrizal.za.16 | Penol4kan keras dari para pengusaha ini didasari oleh beberapa damp4k sistemik yang ditimbulkan: Damp4k dan Alasan Penol4kan GAPEMBI • Kerugian Mitra dan Relawan: Relawan di Satuan Pelayanan Pemenuhan Gizi (SPPG) terpaksa tidak bisa bekerja dan kehil4ngan h4k honor mereka selama masa libur. • Kerugian Supplier dan UMKM: Hasil panen petani serta peternak lokal yang menyuplai bahan baku pangan terancam menumpuk dan membusuk akibat rantai pasok yang mendadak disetop.,membalas .za.16 | penol4kan keras dari para pengusaha ini didasari oleh beberapa damp4k sistemik yang ditimbulkan: damp4k dan alasan penol4kan gapembi • kerugian mitra dan relawan: relawan di satuan pelayanan pemenuhan gizi (sppg) terpaksa tidak bisa bekerja dan kehil4ngan h4k honor mereka selama masa libur. • kerugian supplier dan umkm: hasil panen petani serta peternak lokal yang menyuplai bahan baku pangan terancam menumpuk dan membusuk akibat rantai pasok yang mendadak disetop.,negative,negative,anger,True,high,1,1
winarkokepanjen/DZzQXiCEeI8,"Kalau mau, karena ada untungnya, dapur2 MBG dan gerai2 KDMP bisa secepat itu dibangun. Tapi kalau tidak ada untungnya, bangun gedung sekolah seperti ini saja masih gagal. | Sediakan gedung, peralatan dan bayar guru yang layak dulu, baru pikirin makannya. | Tapi itu kalo beneran mikir soal pendidikan. Tapi klo tujuannya mengenyangkan kroni2nya ya mungkin memang sangat tepat itu program MBG dan KDMP","kalau mau, karena ada untungnya, dapur2 mbg dan gerai2 kdmp bisa secepat itu dibangun. tapi kalau tidak ada untungnya, bangun gedung sekolah seperti ini saja masih gagal. | sediakan gedung, peralatan dan bayar guru yang layak dulu, baru pikirin makannya. | tapi itu kalo beneran mikir soal pendidikan. tapi klo tujuannya mengenyangkan kroni2nya ya mungkin memang sangat tepat itu program mbg dan kdmp",negative,mixed,frustration,True,medium,8,1
congalunk/DZzddHYkt9o,Bagi sebagian orang menilai MBG dari aspek kelalaian yang dilakukan oleh beberapa pihak sehingga berpendapat program ini harus dihentikan. Namun banyak orang yang terlibat di dalam berjalannya program MBG ini menggantungkan keberlangsungan hidupnya dan meminta program ini terus berlanjut tentu dengan catatan2 yang perlu dibenahi.,bagi sebagian orang menilai mbg dari aspek kelalaian yang dilakukan oleh beberapa pihak sehingga berpendapat program ini harus dihentikan. namun banyak orang yang terlibat di dalam berjalannya program mbg ini menggantungkan keberlangsungan hidupnya dan meminta program ini terus berlanjut tentu dengan catatan2 yang perlu dibenahi.,mixed,mixed,neutral,True,medium,0,0
padmi.dewi/DZy7a95kzrZ,Membalas @mbi10.09.wib | @mbi10.09.wib | Aduhhh bacotan ngasal terjun ke lpngn sklian jgn bnyk bcot prcuma kbnykan narasi praktek nol,membalas .09.wib | .09.wib | aduhhh bacotan ngasal terjun ke lpngn sklian jgn bnyk bcot prcuma kbnykan narasi praktek nol,negative,positive,frustration,True,medium,0,1
kelapamuda147/DZz3MQMEwH2,Membalas @baddd169_ | Ditampar fakta? Emg fakta apa yg diutarakan? Fakta kalau juru masakku dibayar harian? Fakta kalau buka izin sppg ada setoran ke BGN? Fakta kalau dapur dapat insentif? Fakta kalau keuntungan 5-6rb/porsi?? Ini fakta yg aku alamin...,membalas | ditampar fakta? emg fakta apa yg diutarakan? fakta kalau juru masakku dibayar harian? fakta kalau buka izin sppg ada setoran ke bgn? fakta kalau dapur dapat insentif? fakta kalau keuntungan 5-6rb/porsi?? ini fakta yg aku alamin...,negative,negative,frustration,True,medium,0,2
lactobacillus.mp3/DZzQypREeib,"Yg orang desa dan petani, nelayan pada seneng…. Dengan program MBG pa presiden, mereka terbantu hasil pertanian mereka terserap, ekonomi di daerah bergerak lebih dri biasanya…… | Yg protes ini pasti orang kota, kaya raya, modern, berpendidikan tinggi, elegan, mulia dan beratitude global lah yawwww……","yg orang desa dan petani, nelayan pada seneng…. dengan program mbg pa presiden, mereka terbantu hasil pertanian mereka terserap, ekonomi di daerah bergerak lebih dri biasanya…… | yg protes ini pasti orang kota, kaya raya, modern, berpendidikan tinggi, elegan, mulia dan beratitude global lah yawwww……",positive,positive,joy,True,none,0,0
